run_id,token,time_s,phase,num_alive_uavs,avg_energy_used_j,min_energy_j,failure_history
recovery-49be0b3a,1444,116.12097195463251,pre_failure,12,17847.455208212352,111730.50256169915,[]
recovery-49be0b3a,1445,116.20138814019666,pre_failure,12,17859.810062745644,111716.0793640309,[]
recovery-49be0b3a,1446,116.2818043257608,pre_failure,12,17872.164917278937,111701.65616636265,[]
recovery-49be0b3a,1447,116.36222051132495,pre_failure,12,17884.519771812233,111687.2329686944,[]
recovery-49be0b3a,1448,116.4426366968891,pre_failure,12,17896.874626345525,111672.80977102615,[]
recovery-49be0b3a,1449,119.84768791710218,post_failure,11,18323.036942893134,111151.45472293172,[token 1449: uav 3]
recovery-49be0b3a,1450,119.92845834604418,post_failure,11,18334.555972139486,111136.97751113886,[token 1449: uav 3]
recovery-49be0b3a,1451,120.00922877498618,post_failure,11,18346.07500138586,111122.500299346,[token 1449: uav 3]
recovery-49be0b3a,1452,120.08999920392819,post_failure,11,18357.59403063221,111108.02308755313,[token 1449: uav 3]
recovery-49be0b3a,1453,120.17076963287019,post_failure,11,18369.113059878564,111093.54587576026,[token 1449: uav 3]
recovery-49be0b3a,1454,120.2515400618122,post_failure,11,18380.632089124916,111079.0686639674,[token 1449: uav 3]
recovery-49be0b3a,1455,120.3323104907542,post_failure,11,18392.15111837127,111064.59145217453,[token 1449: uav 3]
recovery-49be0b3a,1456,120.4130809196962,post_failure,11,18403.67014761764,111050.11424038166,[token 1449: uav 3]
recovery-49be0b3a,1457,120.4938513486382,post_failure,11,18415.18917686399,111035.6370285888,[token 1449: uav 3]
recovery-49be0b3a,1458,120.5746217775802,post_failure,11,18426.708206110343,111021.15981679593,[token 1449: uav 3]
recovery-49be0b3a,1459,120.65539220652221,post_failure,11,18438.227235356695,111006.68260500306,[token 1449: uav 3]
recovery-49be0b3a,1460,120.73616263546421,post_failure,11,18449.746264603047,110992.2053932102,[token 1449: uav 3]
recovery-49be0b3a,1461,120.81693306440621,post_failure,11,18461.265293849418,110977.72818141733,[token 1449: uav 3]
recovery-49be0b3a,1462,120.89770349334822,post_failure,11,18472.78432309577,110963.25096962447,[token 1449: uav 3]
recovery-49be0b3a,1463,120.97847392229022,post_failure,11,18484.30335234212,110948.7737578316,[token 1449: uav 3]
recovery-49be0b3a,1464,121.05924435123222,post_failure,11,18495.822381588474,110934.29654603873,[token 1449: uav 3]
recovery-49be0b3a,1465,121.14001478017423,post_failure,11,18507.341410834826,110919.81933424587,[token 1449: uav 3]
recovery-49be0b3a,1466,121.22078520911623,post_failure,11,18518.86044008118,110905.342122453,[token 1449: uav 3]
recovery-49be0b3a,1467,121.30155563805823,post_failure,11,18530.379469327552,110890.86491066014,[token 1449: uav 3]
recovery-49be0b3a,1468,121.38232606700024,post_failure,11,18541.898498573904,110876.38769886727,[token 1449: uav 3]
recovery-49be0b3a,1469,121.46309649594224,post_failure,11,18553.417527820257,110861.9104870744,[token 1449: uav 3]
recovery-49be0b3a,1470,121.54386692488424,post_failure,11,18564.93655706661,110847.43327528154,[token 1449: uav 3]
recovery-49be0b3a,1471,121.62463735382624,post_failure,11,18576.45558631296,110832.95606348867,[token 1449: uav 3]
recovery-49be0b3a,1472,121.70540778276825,post_failure,11,18587.97461555933,110818.4788516958,[token 1449: uav 3]
recovery-49be0b3a,1473,121.78617821171025,post_failure,11,18599.493644805683,110804.00163990294,[token 1449: uav 3]
recovery-49be0b3a,1474,121.86694864065225,post_failure,11,18611.012674052035,110789.52442811007,[token 1449: uav 3]
recovery-49be0b3a,1475,121.94771906959426,post_failure,11,18622.531703298388,110775.04721631721,[token 1449: uav 3]
recovery-49be0b3a,1476,122.02848949853626,post_failure,11,18634.05073254474,110760.57000452434,[token 1449: uav 3]
recovery-49be0b3a,1477,122.10925992747826,post_failure,11,18645.569761791092,110746.09279273148,[token 1449: uav 3]
recovery-49be0b3a,1478,122.19003035642027,post_failure,11,18657.088791037462,110731.61558093861,[token 1449: uav 3]
recovery-49be0b3a,1479,122.27080078536227,post_failure,11,18668.607820283814,110717.13836914574,[token 1449: uav 3]
recovery-49be0b3a,1480,122.35157121430427,post_failure,11,18680.126849530167,110702.66115735288,[token 1449: uav 3]
recovery-49be0b3a,1481,122.43234164324627,post_failure,11,18691.64587877652,110688.18394556001,[token 1449: uav 3]
recovery-49be0b3a,1482,122.51311207218828,post_failure,11,18703.16490802287,110673.70673376715,[token 1449: uav 3]
recovery-49be0b3a,1483,122.59388250113028,post_failure,11,18714.683937269245,110659.22952197428,[token 1449: uav 3]
recovery-49be0b3a,1484,122.67465293007228,post_failure,11,18726.202966515597,110644.75231018141,[token 1449: uav 3]
recovery-49be0b3a,1485,122.75542335901429,post_failure,11,18737.72199576195,110630.27509838855,[token 1449: uav 3]
recovery-49be0b3a,1486,122.83619378795629,post_failure,11,18749.2410250083,110615.79788659568,[token 1449: uav 3]
recovery-49be0b3a,1487,122.9169642168983,post_failure,11,18760.760054254653,110601.32067480282,[token 1449: uav 3]
recovery-49be0b3a,1488,122.9977346458403,post_failure,11,18772.279083501024,110586.84346300995,[token 1449: uav 3]
recovery-49be0b3a,1489,123.0785050747823,post_failure,11,18783.798112747376,110572.36625121708,[token 1449: uav 3]
recovery-49be0b3a,1490,123.1592755037243,post_failure,11,18795.317141993728,110557.88903942422,[token 1449: uav 3]
recovery-49be0b3a,1491,123.2400459326663,post_failure,11,18806.83617124008,110543.41182763135,[token 1449: uav 3]
recovery-49be0b3a,1492,123.32081636160831,post_failure,11,18818.355200486432,110528.93461583849,[token 1449: uav 3]
recovery-49be0b3a,1493,123.40158679055031,post_failure,11,18829.874229732803,110514.45740404562,[token 1449: uav 3]
recovery-49be0b3a,1494,123.48235721949231,post_failure,11,18841.393258979155,110499.98019225275,[token 1449: uav 3]
recovery-49be0b3a,1495,123.56312764843432,post_failure,11,18852.912288225507,110485.50298045989,[token 1449: uav 3]
recovery-49be0b3a,1496,123.64389807737632,post_failure,11,18864.43131747186,110471.02576866702,[token 1449: uav 3]
recovery-49be0b3a,1497,123.72466850631832,post_failure,11,18875.95034671821,110456.54855687416,[token 1449: uav 3]
recovery-49be0b3a,1498,123.80543893526033,post_failure,11,18887.469375964563,110442.07134508129,[token 1449: uav 3]
recovery-49be0b3a,1499,123.88620936420233,post_failure,11,18898.988405210937,110427.59413328842,[token 1449: uav 3]
recovery-49be0b3a,1500,123.96697979314433,post_failure,11,18910.50743445729,110413.11692149556,[token 1449: uav 3]
recovery-49be0b3a,1501,124.04775022208634,post_failure,11,18922.02646370364,110398.6397097027,[token 1449: uav 3]
recovery-49be0b3a,1502,124.12852065102834,post_failure,11,18933.545492949994,110384.16249790983,[token 1449: uav 3]
recovery-49be0b3a,1503,124.20929107997034,post_failure,11,18945.064522196346,110369.68528611696,[token 1449: uav 3]
recovery-49be0b3a,1504,124.29006150891234,post_failure,11,18956.583551442716,110355.2080743241,[token 1449: uav 3]
recovery-49be0b3a,1505,124.37083193785435,post_failure,11,18968.10258068907,110340.73086253123,[token 1449: uav 3]
recovery-49be0b3a,1506,124.45160236679635,post_failure,11,18979.62160993542,110326.25365073836,[token 1449: uav 3]
recovery-49be0b3a,1507,124.53237279573835,post_failure,11,18991.140639181773,110311.7764389455,[token 1449: uav 3]
recovery-49be0b3a,1508,124.61314322468036,post_failure,11,19002.659668428125,110297.29922715263,[token 1449: uav 3]
recovery-49be0b3a,1509,124.69391365362236,post_failure,11,19014.178697674477,110282.82201535976,[token 1449: uav 3]
recovery-49be0b3a,1510,124.77468408256436,post_failure,11,19025.697726920847,110268.3448035669,[token 1449: uav 3]
recovery-49be0b3a,1511,124.85545451150637,post_failure,11,19037.2167561672,110253.86759177403,[token 1449: uav 3]
recovery-49be0b3a,1512,124.93622494044837,post_failure,11,19048.73578541355,110239.39037998117,[token 1449: uav 3]
recovery-49be0b3a,1513,125.01699536939037,post_failure,11,19060.254814659904,110224.9131681883,[token 1449: uav 3]
recovery-49be0b3a,1514,125.09776579833238,post_failure,11,19071.773843906256,110210.43595639543,[token 1449: uav 3]
recovery-49be0b3a,1515,125.17853622727438,post_failure,11,19083.29287315263,110195.95874460257,[token 1449: uav 3]
recovery-49be0b3a,1516,125.25930665621638,post_failure,11,19094.811902398982,110181.4815328097,[token 1449: uav 3]
recovery-49be0b3a,1517,125.34007708515838,post_failure,11,19106.330931645334,110167.00432101684,[token 1449: uav 3]
recovery-49be0b3a,1518,125.42084751410039,post_failure,11,19117.849960891686,110152.52710922397,[token 1449: uav 3]
recovery-49be0b3a,1519,125.50161794304239,post_failure,11,19129.36899013804,110138.0498974311,[token 1449: uav 3]
recovery-49be0b3a,1520,125.5823883719844,post_failure,11,19140.88801938441,110123.57268563824,[token 1449: uav 3]
recovery-49be0b3a,1521,125.6631588009264,post_failure,11,19152.40704863076,110109.09547384537,[token 1449: uav 3]
recovery-49be0b3a,1522,125.7439292298684,post_failure,11,19163.926077877113,110094.6182620525,[token 1449: uav 3]
recovery-49be0b3a,1523,125.8246996588104,post_failure,11,19175.445107123465,110080.14105025964,[token 1449: uav 3]
recovery-49be0b3a,1524,125.9054700877524,post_failure,11,19186.964136369817,110065.66383846677,[token 1449: uav 3]
recovery-49be0b3a,1525,125.98624051669441,post_failure,11,19198.483165616188,110051.18662667391,[token 1449: uav 3]
recovery-49be0b3a,1526,126.06701094563641,post_failure,11,19210.00219486254,110036.70941488104,[token 1449: uav 3]
recovery-49be0b3a,1527,126.14778137457841,post_failure,11,19221.521224108892,110022.23220308818,[token 1449: uav 3]
recovery-49be0b3a,1528,126.22855180352042,post_failure,11,19233.040253355244,110007.75499129531,[token 1449: uav 3]
recovery-49be0b3a,1529,126.30932223246242,post_failure,11,19244.559282601596,109993.27777950244,[token 1449: uav 3]
recovery-49be0b3a,1530,126.39009266140442,post_failure,11,19256.07831184795,109978.80056770958,[token 1449: uav 3]
recovery-49be0b3a,1531,126.47086309034643,post_failure,11,19267.597341094322,109964.32335591671,[token 1449: uav 3]
recovery-49be0b3a,1532,126.55163351928843,post_failure,11,19279.116370340675,109949.84614412385,[token 1449: uav 3]
recovery-49be0b3a,1533,126.63240394823043,post_failure,11,19290.635399587027,109935.36893233098,[token 1449: uav 3]
recovery-49be0b3a,1534,126.71317437717244,post_failure,11,19302.15442883338,109920.89172053811,[token 1449: uav 3]
recovery-49be0b3a,1535,126.79394480611444,post_failure,11,19313.67345807973,109906.41450874525,[token 1449: uav 3]
recovery-49be0b3a,1536,126.87471523505644,post_failure,11,19325.72068210835,109891.2675442686,[token 1449: uav 3]
recovery-49be0b3a,1537,126.95548566399845,post_failure,11,19337.2397113547,109876.79033247574,[token 1449: uav 3]
recovery-49be0b3a,1538,127.03625609294045,post_failure,11,19348.75874060107,109862.31312068287,[token 1449: uav 3]
recovery-49be0b3a,1539,127.11702652188245,post_failure,11,19360.277769847424,109847.83590889,[token 1449: uav 3]
recovery-49be0b3a,1540,127.19779695082445,post_failure,11,19371.796799093776,109833.35869709714,[token 1449: uav 3]
recovery-49be0b3a,1541,127.27856737976646,post_failure,11,19383.315828340128,109818.88148530427,[token 1449: uav 3]
recovery-49be0b3a,1542,127.35933780870846,post_failure,11,19394.83485758648,109804.4042735114,[token 1449: uav 3]
recovery-49be0b3a,1543,127.44010823765046,post_failure,11,19406.35388683285,109789.92706171854,[token 1449: uav 3]
recovery-49be0b3a,1544,127.52087866659247,post_failure,11,19417.872916079203,109775.44984992567,[token 1449: uav 3]
recovery-49be0b3a,1545,127.60164909553447,post_failure,11,19429.391945325555,109760.97263813281,[token 1449: uav 3]
recovery-49be0b3a,1546,127.68241952447647,post_failure,11,19440.910974571907,109746.49542633994,[token 1449: uav 3]
recovery-49be0b3a,1547,127.76318995341848,post_failure,11,19452.43000381826,109732.01821454708,[token 1449: uav 3]
recovery-49be0b3a,1548,127.84396038236048,post_failure,11,19463.94903306461,109717.54100275421,[token 1449: uav 3]
recovery-49be0b3a,1549,127.92473081130248,post_failure,11,19475.468062310985,109703.06379096134,[token 1449: uav 3]
recovery-49be0b3a,1550,128.00550124024448,post_failure,11,19486.987091557337,109688.58657916848,[token 1449: uav 3]
recovery-49be0b3a,1551,128.0862716691865,post_failure,11,19498.50612080369,109674.10936737561,[token 1449: uav 3]
recovery-49be0b3a,1552,128.1670420981285,post_failure,11,19510.02515005004,109659.63215558275,[token 1449: uav 3]
recovery-49be0b3a,1553,128.2478125270705,post_failure,11,19521.544179296394,109645.15494378988,[token 1449: uav 3]
recovery-49be0b3a,1554,128.3285829560125,post_failure,11,19533.063208542764,109630.67773199701,[token 1449: uav 3]
recovery-49be0b3a,1555,128.4093533849545,post_failure,11,19544.582237789116,109616.20052020415,[token 1449: uav 3]
recovery-49be0b3a,1556,128.4901238138965,post_failure,11,19556.10126703547,109601.72330841128,[token 1449: uav 3]
recovery-49be0b3a,1557,128.5708942428385,post_failure,11,19567.62029628182,109587.24609661842,[token 1449: uav 3]
recovery-49be0b3a,1558,128.6516646717805,post_failure,11,19579.139325528173,109572.76888482555,[token 1449: uav 3]
recovery-49be0b3a,1559,128.7324351007225,post_failure,11,19590.658354774525,109558.29167303268,[token 1449: uav 3]
recovery-49be0b3a,1560,128.81320552966451,post_failure,11,19602.177384020895,109543.81446123982,[token 1449: uav 3]
recovery-49be0b3a,1561,128.89397595860652,post_failure,11,19613.696413267247,109529.33724944695,[token 1449: uav 3]
recovery-49be0b3a,1562,128.97474638754852,post_failure,11,19625.2154425136,109514.86003765409,[token 1449: uav 3]
recovery-49be0b3a,1563,129.05551681649052,post_failure,11,19636.73447175995,109500.38282586122,[token 1449: uav 3]
recovery-49be0b3a,1564,129.13628724543253,post_failure,11,19648.253501006304,109485.90561406835,[token 1449: uav 3]
recovery-49be0b3a,1565,129.21705767437453,post_failure,11,19659.772530252678,109471.42840227549,[token 1449: uav 3]
recovery-49be0b3a,1566,129.29782810331653,post_failure,11,19671.29155949903,109456.95119048262,[token 1449: uav 3]
recovery-49be0b3a,1567,129.37859853225854,post_failure,11,19682.810588745382,109442.47397868976,[token 1449: uav 3]
recovery-49be0b3a,1568,129.45936896120054,post_failure,11,19694.329617991734,109427.99676689689,[token 1449: uav 3]
recovery-49be0b3a,1569,129.54013939014254,post_failure,11,19705.848647238086,109413.51955510402,[token 1449: uav 3]
recovery-49be0b3a,1570,129.62090981908455,post_failure,11,19717.367676484457,109399.04234331116,[token 1449: uav 3]
recovery-49be0b3a,1571,129.70168024802655,post_failure,11,19728.88670573081,109384.56513151829,[token 1449: uav 3]
recovery-49be0b3a,1572,129.78245067696855,post_failure,11,19740.40573497716,109370.08791972543,[token 1449: uav 3]
recovery-49be0b3a,1573,129.86322110591055,post_failure,11,19751.924764223513,109355.61070793256,[token 1449: uav 3]
recovery-49be0b3a,1574,129.94399153485256,post_failure,11,19763.443793469865,109341.1334961397,[token 1449: uav 3]
recovery-49be0b3a,1575,130.02476196379456,post_failure,11,19774.962822716236,109326.65628434683,[token 1449: uav 3]
recovery-49be0b3a,1576,130.10553239273656,post_failure,11,19786.481851962588,109312.17907255396,[token 1449: uav 3]
recovery-49be0b3a,1577,130.18630282167857,post_failure,11,19798.00088120894,109297.7018607611,[token 1449: uav 3]
recovery-49be0b3a,1578,130.26707325062057,post_failure,11,19809.519910455292,109283.22464896823,[token 1449: uav 3]
recovery-49be0b3a,1579,130.34784367956257,post_failure,11,19821.038939701644,109268.74743717536,[token 1449: uav 3]
recovery-49be0b3a,1580,130.42861410850458,post_failure,11,19832.557968947996,109254.2702253825,[token 1449: uav 3]
recovery-49be0b3a,1581,130.50938453744658,post_failure,11,19844.07699819437,109239.79301358963,[token 1449: uav 3]
recovery-49be0b3a,1582,130.59015496638858,post_failure,11,19855.596027440723,109225.31580179677,[token 1449: uav 3]
recovery-49be0b3a,1583,130.67092539533058,post_failure,11,19867.115056687075,109210.8385900039,[token 1449: uav 3]
recovery-49be0b3a,1584,130.7516958242726,post_failure,11,19878.634085933427,109196.36137821103,[token 1449: uav 3]
recovery-49be0b3a,1585,130.8324662532146,post_failure,11,19890.15311517978,109181.88416641817,[token 1449: uav 3]
recovery-49be0b3a,1586,130.9132366821566,post_failure,11,19901.67214442615,109167.4069546253,[token 1449: uav 3]
recovery-49be0b3a,1587,130.9940071110986,post_failure,11,19913.1911736725,109152.92974283244,[token 1449: uav 3]
recovery-49be0b3a,1588,131.0747775400406,post_failure,11,19924.710202918854,109138.45253103957,[token 1449: uav 3]
recovery-49be0b3a,1589,131.1555479689826,post_failure,11,19936.229232165206,109123.9753192467,[token 1449: uav 3]
recovery-49be0b3a,1590,131.2363183979246,post_failure,11,19947.748261411558,109109.49810745384,[token 1449: uav 3]
recovery-49be0b3a,1591,131.3170888268666,post_failure,11,19959.26729065791,109095.02089566097,[token 1449: uav 3]
recovery-49be0b3a,1592,131.3978592558086,post_failure,11,19970.78631990428,109080.5436838681,[token 1449: uav 3]
recovery-49be0b3a,1593,131.47862968475062,post_failure,11,19982.305349150633,109066.06647207524,[token 1449: uav 3]
recovery-49be0b3a,1594,131.55940011369262,post_failure,11,19993.824378396985,109051.58926028237,[token 1449: uav 3]
recovery-49be0b3a,1595,131.64017054263462,post_failure,11,20005.343407643337,109037.11204848951,[token 1449: uav 3]
recovery-49be0b3a,1596,131.72094097157662,post_failure,11,20016.86243688969,109022.63483669664,[token 1449: uav 3]
recovery-49be0b3a,1597,131.80171140051863,post_failure,11,20028.381466136063,109008.15762490378,[token 1449: uav 3]
recovery-49be0b3a,1598,131.88248182946063,post_failure,11,20039.900495382415,108993.68041311091,[token 1449: uav 3]
recovery-49be0b3a,1599,131.96325225840263,post_failure,11,20051.419524628767,108979.20320131804,[token 1449: uav 3]
recovery-49be0b3a,1600,132.04402268734464,post_failure,11,20062.93855387512,108964.72598952518,[token 1449: uav 3]
recovery-49be0b3a,1601,132.12479311628664,post_failure,11,20074.45758312147,108950.24877773231,[token 1449: uav 3]
recovery-49be0b3a,1602,132.20556354522864,post_failure,11,20085.976612367842,108935.77156593945,[token 1449: uav 3]
recovery-49be0b3a,1603,132.28633397417065,post_failure,11,20097.495641614194,108921.29435414658,[token 1449: uav 3]
recovery-49be0b3a,1604,132.36710440311265,post_failure,11,20109.014670860546,108906.81714235371,[token 1449: uav 3]
recovery-49be0b3a,1605,132.44787483205465,post_failure,11,20120.5337001069,108892.33993056085,[token 1449: uav 3]
recovery-49be0b3a,1606,132.52864526099665,post_failure,11,20132.05272935325,108877.86271876798,[token 1449: uav 3]
recovery-49be0b3a,1607,132.60941568993866,post_failure,11,20143.57175859962,108863.38550697512,[token 1449: uav 3]
recovery-49be0b3a,1608,132.69018611888066,post_failure,11,20155.090787845973,108848.90829518225,[token 1449: uav 3]
recovery-49be0b3a,1609,132.77095654782266,post_failure,11,20166.609817092325,108834.43108338938,[token 1449: uav 3]
recovery-49be0b3a,1610,132.85172697676467,post_failure,11,20178.128846338677,108819.95387159652,[token 1449: uav 3]
recovery-49be0b3a,1611,132.93249740570667,post_failure,11,20189.64787558503,108805.47665980365,[token 1449: uav 3]
recovery-49be0b3a,1612,133.01326783464867,post_failure,11,20201.16690483138,108790.99944801079,[token 1449: uav 3]
recovery-49be0b3a,1613,133.09403826359068,post_failure,11,20212.685934077756,108776.52223621792,[token 1449: uav 3]
recovery-49be0b3a,1614,133.17480869253268,post_failure,11,20224.204963324108,108762.04502442505,[token 1449: uav 3]
recovery-49be0b3a,1615,133.25557912147468,post_failure,11,20235.72399257046,108747.56781263219,[token 1449: uav 3]
recovery-49be0b3a,1616,133.33634955041668,post_failure,11,20247.243021816812,108733.09060083932,[token 1449: uav 3]
recovery-49be0b3a,1617,133.4171199793587,post_failure,11,20258.762051063164,108718.61338904646,[token 1449: uav 3]
recovery-49be0b3a,1618,133.4978904083007,post_failure,11,20270.281080309534,108704.13617725359,[token 1449: uav 3]
recovery-49be0b3a,1619,133.5786608372427,post_failure,11,20281.800109555887,108689.65896546072,[token 1449: uav 3]
recovery-49be0b3a,1620,133.6594312661847,post_failure,11,20293.31913880224,108675.18175366786,[token 1449: uav 3]
recovery-49be0b3a,1621,133.7402016951267,post_failure,11,20304.83816804859,108660.70454187499,[token 1449: uav 3]
recovery-49be0b3a,1622,133.8209721240687,post_failure,11,20316.357197294943,108646.22733008213,[token 1449: uav 3]
recovery-49be0b3a,1623,133.9017425530107,post_failure,11,20327.876226541295,108631.75011828926,[token 1449: uav 3]
recovery-49be0b3a,1624,133.9825129819527,post_failure,11,20339.395255787666,108617.2729064964,[token 1449: uav 3]
recovery-49be0b3a,1625,134.0632834108947,post_failure,11,20350.914285034018,108602.79569470353,[token 1449: uav 3]
recovery-49be0b3a,1626,134.14405383983672,post_failure,11,20362.43331428037,108588.31848291066,[token 1449: uav 3]
recovery-49be0b3a,1627,134.22482426877872,post_failure,11,20373.952343526722,108573.8412711178,[token 1449: uav 3]
recovery-49be0b3a,1628,134.30559469772072,post_failure,11,20385.471372773074,108559.36405932493,[token 1449: uav 3]
recovery-49be0b3a,1629,134.38636512666272,post_failure,11,20396.990402019448,108544.88684753206,[token 1449: uav 3]
recovery-49be0b3a,1630,134.46713555560473,post_failure,11,20408.5094312658,108530.4096357392,[token 1449: uav 3]
recovery-49be0b3a,1631,134.54790598454673,post_failure,11,20420.028460512152,108515.93242394633,[token 1449: uav 3]
recovery-49be0b3a,1632,134.62867641348873,post_failure,11,20431.547489758505,108501.45521215347,[token 1449: uav 3]
recovery-49be0b3a,1633,134.70944684243074,post_failure,11,20443.066519004857,108486.9780003606,[token 1449: uav 3]
recovery-49be0b3a,1634,134.79021727137274,post_failure,11,20454.585548251227,108472.50078856773,[token 1449: uav 3]
recovery-49be0b3a,1635,134.87098770031474,post_failure,11,20466.10457749758,108458.02357677487,[token 1449: uav 3]
recovery-49be0b3a,1636,134.95175812925675,post_failure,11,20477.62360674393,108443.546364982,[token 1449: uav 3]
recovery-49be0b3a,1637,135.03252855819875,post_failure,11,20489.142635990283,108429.06915318914,[token 1449: uav 3]
recovery-49be0b3a,1638,135.11329898714075,post_failure,11,20500.661665236636,108414.59194139627,[token 1449: uav 3]
recovery-49be0b3a,1639,135.19406941608275,post_failure,11,20512.180694483006,108400.1147296034,[token 1449: uav 3]
recovery-49be0b3a,1640,135.27483984502476,post_failure,11,20523.699723729358,108385.63751781054,[token 1449: uav 3]
recovery-49be0b3a,1641,135.35561027396676,post_failure,11,20535.21875297571,108371.16030601767,[token 1449: uav 3]
recovery-49be0b3a,1642,135.43638070290876,post_failure,11,20546.737782222062,108356.6830942248,[token 1449: uav 3]
recovery-49be0b3a,1643,135.51715113185077,post_failure,11,20558.256811468415,108342.20588243194,[token 1449: uav 3]
recovery-49be0b3a,1644,135.59792156079277,post_failure,11,20569.775840714767,108327.72867063907,[token 1449: uav 3]
recovery-49be0b3a,1645,135.67869198973477,post_failure,11,20581.29486996114,108313.2514588462,[token 1449: uav 3]
recovery-49be0b3a,1646,135.75946241867678,post_failure,11,20592.813899207493,108298.77424705334,[token 1449: uav 3]
recovery-49be0b3a,1647,135.84023284761878,post_failure,11,20604.332928453845,108284.29703526048,[token 1449: uav 3]
recovery-49be0b3a,1648,135.92100327656078,post_failure,11,20615.851957700197,108269.81982346761,[token 1449: uav 3]
recovery-49be0b3a,1649,136.00177370550279,post_failure,11,20627.37098694655,108255.34261167474,[token 1449: uav 3]
recovery-49be0b3a,1650,136.0825441344448,post_failure,11,20638.89001619292,108240.86539988188,[token 1449: uav 3]
recovery-49be0b3a,1651,136.1633145633868,post_failure,11,20650.40904543927,108226.38818808901,[token 1449: uav 3]
recovery-49be0b3a,1652,136.2440849923288,post_failure,11,20661.928074685624,108211.91097629615,[token 1449: uav 3]
recovery-49be0b3a,1653,136.3248554212708,post_failure,11,20673.447103931976,108197.43376450328,[token 1449: uav 3]
recovery-49be0b3a,1654,136.4056258502128,post_failure,11,20684.966133178328,108182.95655271041,[token 1449: uav 3]
recovery-49be0b3a,1655,136.4863962791548,post_failure,11,20696.48516242468,108168.47934091755,[token 1449: uav 3]
recovery-49be0b3a,1656,136.5671667080968,post_failure,11,20708.00419167105,108154.00212912468,[token 1449: uav 3]
recovery-49be0b3a,1657,136.6479371370388,post_failure,11,20719.523220917403,108139.52491733182,[token 1449: uav 3]
recovery-49be0b3a,1658,136.7287075659808,post_failure,11,20731.042250163755,108125.04770553895,[token 1449: uav 3]
recovery-49be0b3a,1659,136.80947799492282,post_failure,11,20742.561279410107,108110.57049374608,[token 1449: uav 3]
recovery-49be0b3a,1660,136.89024842386482,post_failure,11,20754.08030865646,108096.09328195322,[token 1449: uav 3]
recovery-49be0b3a,1661,136.97101885280682,post_failure,11,20765.599337902833,108081.61607016035,[token 1449: uav 3]
recovery-49be0b3a,1662,137.05178928174882,post_failure,11,20777.118367149185,108067.13885836749,[token 1449: uav 3]
recovery-49be0b3a,1663,137.13255971069083,post_failure,11,20788.637396395538,108052.66164657462,[token 1449: uav 3]
recovery-49be0b3a,1664,137.21333013963283,post_failure,11,20800.684620424156,108037.51468209797,[token 1449: uav 3]
recovery-49be0b3a,1665,137.29410056857483,post_failure,11,20812.203649670508,108023.0374703051,[token 1449: uav 3]
recovery-49be0b3a,1666,137.37487099751684,post_failure,11,20823.72267891686,108008.56025851224,[token 1449: uav 3]
recovery-49be0b3a,1667,137.45564142645884,post_failure,11,20835.241708163212,107994.08304671937,[token 1449: uav 3]
recovery-49be0b3a,1668,137.53641185540084,post_failure,11,20846.760737409582,107979.60583492651,[token 1449: uav 3]
recovery-49be0b3a,1669,137.61718228434285,post_failure,11,20858.279766655935,107965.12862313364,[token 1449: uav 3]
recovery-49be0b3a,1670,137.69795271328485,post_failure,11,20869.798795902287,107950.65141134078,[token 1449: uav 3]
recovery-49be0b3a,1671,137.77872314222685,post_failure,11,20881.31782514864,107936.17419954791,[token 1449: uav 3]
recovery-49be0b3a,1672,137.85949357116885,post_failure,11,20892.83685439499,107921.69698775504,[token 1449: uav 3]
recovery-49be0b3a,1673,137.94026400011086,post_failure,11,20904.355883641343,107907.21977596218,[token 1449: uav 3]
recovery-49be0b3a,1674,138.02103442905286,post_failure,11,20915.874912887713,107892.74256416931,[token 1449: uav 3]
recovery-49be0b3a,1675,138.10180485799486,post_failure,11,20927.393942134066,107878.26535237645,[token 1449: uav 3]
recovery-49be0b3a,1676,138.18257528693687,post_failure,11,20938.912971380418,107863.78814058358,[token 1449: uav 3]
recovery-49be0b3a,1677,138.26334571587887,post_failure,11,20950.43200062677,107849.31092879071,[token 1449: uav 3]
recovery-49be0b3a,1678,138.34411614482087,post_failure,11,20961.951029873122,107834.83371699785,[token 1449: uav 3]
recovery-49be0b3a,1679,138.42488657376288,post_failure,11,20973.470059119496,107820.35650520498,[token 1449: uav 3]
recovery-49be0b3a,1680,138.50565700270488,post_failure,11,20984.989088365848,107805.87929341212,[token 1449: uav 3]
recovery-49be0b3a,1681,138.58642743164688,post_failure,11,20996.5081176122,107791.40208161925,[token 1449: uav 3]
recovery-49be0b3a,1682,138.66719786058889,post_failure,11,21008.027146858552,107776.92486982638,[token 1449: uav 3]
recovery-49be0b3a,1683,138.7479682895309,post_failure,11,21019.546176104905,107762.44765803352,[token 1449: uav 3]
recovery-49be0b3a,1684,138.8287387184729,post_failure,11,21031.065205351275,107747.97044624065,[token 1449: uav 3]
recovery-49be0b3a,1685,138.9095091474149,post_failure,11,21042.584234597627,107733.49323444779,[token 1449: uav 3]
recovery-49be0b3a,1686,138.9902795763569,post_failure,11,21054.10326384398,107719.01602265492,[token 1449: uav 3]
recovery-49be0b3a,1687,139.0710500052989,post_failure,11,21065.62229309033,107704.53881086205,[token 1449: uav 3]
recovery-49be0b3a,1688,139.1518204342409,post_failure,11,21077.141322336684,107690.06159906919,[token 1449: uav 3]
